"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PC O-32:1",-0.10239,0.059717,0.037225,-0.071622,0.0096912,0.044497,-0.022412,-0.0040441
"PC O-33:0",-0.053405,0.034333,-0.01294,-0.02202,-0.030745,0.062979,-0.053053,-0.015136
"PC O-34:0",-0.06514,0.029102,0.0090434,-0.027881,-0.04056,0.075264,-0.042241,-0.012316
"PC O-36:1",-0.0937,0.065906,-0.020024,-0.074847,0.014584,0.07011,-0.031538,-0.055477
"PC O-37:0",-0.077252,0.025874,0.035241,-0.045141,-0.02962,0.066306,-0.081251,0.027873
"PC O-40:2 or PC 40:2e",-0.018358,0.034052,-0.057136,0.016998,-0.019917,0.019767,0.047176,-0.13067
"PC O-42:2 or PC 42:2e",-0.05712,0.047633,-0.049877,-0.0087742,0.045099,-0.02652,-0.015043,-0.13489
"PC P-34:0 or PC O-34:1",-0.052041,0.0083031,-0.0030028,0.011425,-0.041364,0.027003,-0.0026568,-0.041736
"PC P-34:1 or PC O-34:2",-0.090318,0.045787,0.064681,-0.086836,0.062645,-0.01354,-0.032402,-0.031305
"PC P-34:1 or PC O-34:2 Isomer A",-0.054288,0.010313,0.014888,-0.034885,-0.013659,-0.010244,0.0075299,0.021381
"PC P-34:2 or PC O-34:3",-0.080116,0.029086,0.08206,-0.095403,0.067201,-0.035774,-0.0051465,0.039511
"PC P-36:1 or PC O-36:2 A",-0.086585,0.07108,0.018525,-0.058334,0.0451,0.026875,-0.0060343,-0.075715
"PC P-36:1 or PC O-36:2 B",-0.071419,0.04243,0.029834,-0.068322,0.0061319,0.040178,-0.0082122,0.0064994
"PC P-36:2 or PC O-36:3",-0.089822,0.04621,0.045958,-0.063791,0.045527,-0.034091,0.0015304,-0.0066138
"PC P-36:3 or PC O-36:4",-0.030699,0.0076349,0.072292,-0.091,0.14168,-0.058378,-0.00074886,-0.018113
"PC P-36:4 or PC O-36:5",-0.043727,0.016022,0.090237,-0.12899,0.11707,-0.063505,0.019256,0.05514
"PC P-38:3 or PC O-38:4 Isomer B",-0.022433,0.012313,0.067227,-0.11532,0.1586,-0.031173,-0.001055,-0.0074042
"PC P-38:4 or PC O-38:5 Isomer A",-0.0030985,0.00014843,0.083532,-0.084793,0.15147,-0.099321,0.023342,0.019257
"PC P-40:4 or PC O-40:5",-0.031408,0.0010939,0.029236,-0.060929,0.13704,-0.038642,0.015998,0.017537
"PC P-40:5 or PC O-40:6",-0.048396,-0.0040622,0.050038,-0.0056434,0.066331,-0.068155,-0.0072368,0.0003514
