"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"HexCer 18:1;2O/24:0",0.011736,-0.033831,0.059711,-0.016623,-0.03577,-0.014335,0.049211,-0.0052726
"lactosylceramide d18:1/24:1 15Z",-0.042305,-0.058907,0.02023,0.0037175,-0.034182,0.021523,-0.053867,0.034791
"LNAPE 18:2_N-19:0",-0.02606,-0.030844,0.050622,0.0020448,0.0013722,-0.016035,0.0028627,0.02544
"LNAPE 18:2/N-20:0",0.0060257,-0.016979,0.020133,-0.022856,-0.011463,0.043676,-0.057762,0.05683
"LPC 14:0",0.035711,-0.008785,0.080349,0.035626,-0.11225,0.0062861,0.024026,-0.053921
"LPC 15:0",0.016086,0.0066634,0.049162,0.012454,-0.08073,0.070729,-0.017918,-0.038055
"LPC 16:0",0.011068,-0.031661,0.065843,0.0030298,-0.13047,0.094344,-0.044371,0.030219
"LPC 16:1",0.02047,-0.023981,0.093634,-0.025854,-0.077318,0.075691,-0.027901,0.020941
"LPC 17:0",-0.0010953,0.007313,0.03216,0.020044,-0.10417,0.1034,-0.053396,-0.014214
"LPC 18:0",0.00072326,-0.020427,0.017126,0.044516,-0.10289,0.075679,-0.074388,0.010589
"LPC 18:1",0.018468,-0.0031528,0.068207,-0.019798,-0.077845,0.11868,-0.079083,-0.001469
"LPC 18:2",0.03339,0.032604,0.024982,-0.046307,-0.023385,0.19779,-0.10717,0.0078912
"LPC 20:0",-0.047874,-0.0039098,-0.018704,0.058584,-0.062447,0.07369,-0.079375,0.01423
"LPC 20:1",-0.02857,-0.021457,0.049342,-0.021104,-0.07121,0.077778,-0.027106,0.039214
"LPC 20:2",-0.0048377,0.042602,-0.0058244,-0.0014625,-0.082683,0.09558,-0.039874,0.030278
"LPC 20:3",0.028225,0.067026,-0.006478,-0.018689,-0.0037288,0.1202,-0.049551,-0.029418
"LPC 20:4",0.037162,0.12656,-0.042182,-0.074397,0.014569,0.18787,-0.11067,0.0044145
"LPC 20:5",0.057492,0.11136,0.028991,-0.037674,-0.034185,0.052173,-0.054969,0.0086162
"LPC 22:6",0.045431,0.11838,-0.0018044,-0.095798,-0.022767,0.091331,-0.043263,0.05699
"LPC 32:0",-0.02815,-0.041612,0.052186,-0.012764,-0.0028343,0.044513,-0.025769,0.027102
"LPC O-16:0",-0.050492,0.031139,-0.016014,0.018662,-0.11861,0.098866,0.015908,-0.016812
"LPC O-20:1",-0.05163,0.032305,-0.0060238,0.013342,-0.025592,-0.016296,-0.059354,0.069546
"LPC O-22:0",-0.016499,-0.050805,0.04858,-0.010556,-0.069443,0.060701,0.010118,0.07607
"LPC O-24:0",-0.0044033,-0.087171,0.076008,-0.019207,-0.028175,0.02691,-0.057641,0.039409
"LPC O-24:1",0.0048054,-0.014904,0.054158,0.0091295,-0.081641,0.032184,-0.011364,-0.0020459
"LPC P-16:0 or LPC O-16:1",-0.065193,-0.012883,0.023492,-0.0057984,-0.068874,0.096352,-0.064995,0.028205
