Cer d36:1,7470,14113,11352,5216,10340,7843,9554,10741,8369,2776,8888,10950,11453,12269,10311,8671,11361,8603,10459,12783,10348,10894,7667,8330,12559,6629,8696,7186,10058,9530,9590,10112,16180,12506,8294,6636,10040,7655,10967,7751,8597,7844,9994,11992,6304,9756,9984,9783
Cer d36:2,142,512,332,128,194,202,387,313,274,0,248,142,593,398,280,347,163,132,297,420,314,252,232,154,549,115,232,309,250,118,326,337,594,321,174,308,223,211,333,146,255,123,177,443,199,257,242,210
Cer d38:1,4623,6927,5839,3393,6022,6026,5008,6345,4793,2355,5396,5851,5626,8000,5596,5382,6282,4746,6242,6576,6733,6400,5364,6232,7987,5407,5985,4373,7065,5299,5924,6488,7702,8791,5270,5044,5748,5153,7156,5041,6293,5495,4923,7771,6084,5787,6436,5457
Cer d39:1,1469,2609,1779,1417,2248,1690,2025,1772,2088,920,2186,1890,1592,2092,2020,2296,2101,1425,1360,2351,1838,2245,1321,1901,1949,1831,2224,1528,2043,2189,1824,2300,2790,2348,2154,1369,2233,1868,2424,1544,1830,1855,2179,2257,1717,1833,2064,1999
Cer d40:0,3009,4820,4933,2252,6080,3462,3212,5244,3379,2109,3958,3917,2419,3309,3681,7263,3905,3793,5573,4925,3156,3986,3412,4855,5427,4562,2929,2564,4684,3733,4007,5115,3080,8970,2873,3219,3262,4031,4429,3780,6085,2448,3146,3457,2915,3438,4314,4283
Cer d40:1,15474,22456,19951,11879,21291,18574,17447,20581,22729,5576,20344,22455,19675,27222,18828,21911,22012,18376,22942,22994,21603,24843,16079,20470,27168,18561,17955,14688,24096,18766,22164,24202,25166,33066,19474,16340,20509,19391,24587,17025,22735,16739,16208,23629,15357,16950,24232,20001
Cer d40:2,1656,2475,1748,935,2078,1764,1849,1955,2293,352,1924,2012,2635,3305,2147,2074,2418,1430,2316,2593,2255,2477,1777,2002,2743,1865,2321,1668,2172,1699,1776,2203,2540,2735,2300,1731,1836,1698,2371,1610,2349,1581,1901,2096,1872,1649,2081,2309
Cer d41:1,8597,13267,10931,6376,12907,8511,11567,10293,9260,4005,11371,12283,8208,15531,8035,9531,12908,8057,10776,16096,11883,12516,14303,13026,10776,9834,11015,8917,9455,12133,11413,18199,12170,17589,12661,7878,10668,10063,15036,8470,13528,9610,11294,13845,12785,14706,8957,11552
Cer d41:2,1015,1641,1016,593,1070,716,983,1301,815,339,926,1479,1258,1473,805,1066,1005,758,726,1231,948,1364,1042,885,1109,1016,1209,949,992,1204,801,1171,2062,1144,804,779,1237,1042,1119,993,957,750,1223,1408,964,847,1026,1339
Cer d42:0,5888,8666,9180,4906,8931,5992,6644,8853,7042,3462,7654,7589,4465,6581,6600,13075,8689,6678,9036,7977,5793,6971,6595,8214,9090,8139,6168,4797,8640,6625,7642,8976,7017,16392,5249,4727,6710,7652,7442,5630,12038,5131,6068,7581,5506,6780,8503,7012
