"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"FA 22:4",-0.048765,-0.12562,0.10522,-0.077031,0.06097,0.017043,-0.073864,0.040031
"FA 22:6 (docosahexaenoic acid)",-0.068404,-0.095131,0.10111,-0.10354,0.16321,-0.048136,-0.088842,0.087533
"FA 23:0",0.070363,-0.045134,0.012079,0.019771,0.014946,0.0039173,-0.03484,0.017805
"FA 24:1 (nervonic acid)",0.050958,-0.067679,0.034832,0.035005,-0.020257,0.031158,-0.0027335,0.038725
"FA 28:0 (montanic acid)",0.083191,-0.022084,0.005808,0.0013326,0.0072962,0.012797,-0.035127,0.01554
"FA 30:0",0.065305,0.003405,0.0061741,0.031358,-0.020372,0.030257,-0.042466,0.035509
"FA 32:0",0.053799,0.026584,-0.020498,0.043852,-0.034736,0.041838,-0.039875,0.031834
"FAHFA 18:0/20:2",0.072449,-0.059737,-0.015543,0.081386,0.032078,0.0070347,-0.093607,-0.0013307
"FAHFA 38:4",-0.039263,-0.033266,-0.037826,0.059421,-0.027433,0.080919,-0.10795,0.014346
"GlcCer d34:1",-0.065819,0.00024856,-0.020619,0.045613,0.023245,-0.065759,-0.041235,0.086195
"GlcCer d40:1",-0.028908,0.059404,-0.033943,0.045796,0.0082569,-0.0097487,-0.020017,0.10803
"GlcCer d41:1",0.035681,0.022222,0.01789,0.039302,-0.0068693,-0.0013277,-0.039057,0.04686
"GlcCer d42:1",-0.034988,0.064167,-0.024705,0.040526,0.019163,0.0019873,-0.0029506,0.071831
"GlcCer d42:2",-0.14856,0.11199,-0.073187,0.03465,0.07452,-0.064367,-0.0103,0.060452
"GlcCerd14:14E/20:02OH",-0.056916,0.027439,-0.0051832,0.035994,-0.04648,-0.03617,0.032709,0.01953
"Hex3Cer 18:1;2O/16:0",-0.090129,0.068279,-0.02041,-0.033293,0.019771,0.019,0.0037274,0.023938
"HexCer 18:1;2O/24:0",0.016,0.049329,-0.0031118,0.041575,-0.0044496,0.0099907,0.017993,0.044888
"lactosylceramide d18:1/24:1 15Z",-0.089293,0.029218,-0.018156,0.067284,-0.016546,-0.035602,-0.032577,0.059238
"LNAPE 18:2_N-19:0",0.053456,-0.043349,0.033911,-0.022455,-0.081593,0.025357,0.026246,0.038521
"LNAPE 18:2/N-20:0",0.00058272,0.035782,-0.033465,0.02357,0.032626,-0.0061433,0.017708,0.00984
"LPC 14:0",-0.011732,0.029702,0.010684,-0.083094,0.023862,0.14762,-0.1447,-0.015005
"LPC 15:0",0.0055029,0.036593,0.026719,-0.070901,-0.0089068,0.11264,-0.1593,0.052229
"LPC 16:0",-0.078931,0.087948,-0.0067067,-0.088834,0.0035455,0.12772,-0.11914,0.053421
"LPC 16:1",-0.0040001,0.058478,0.044545,-0.081414,-0.029154,0.12722,-0.13027,0.015233
"LPC 17:0",-0.029011,0.047971,0.019499,-0.10314,-0.042121,0.10298,-0.11519,0.052673
"LPC 18:0",-0.073122,0.079199,0.012551,-0.095114,-0.014779,0.12083,-0.082323,0.02558
"LPC 18:1",-0.072979,0.099519,0.021143,-0.10332,-0.0086052,0.11073,-0.078873,0.020969
"LPC 18:2",-0.02747,0.067143,0.06084,-0.12938,0.025197,0.057233,-0.036871,-0.034331
"LPC 20:0",-0.02301,0.010788,0.034307,-0.059466,-0.058663,0.1211,-0.043008,0.014861
"LPC 20:1",-0.024173,0.045353,0.058862,-0.073598,-0.061856,0.089412,-0.051989,0.10912
"LPC 20:2",0.04257,-0.034381,0.047801,-0.12469,-0.015426,0.044115,-0.053045,0.06597
"LPC 20:3",0.016381,-0.01032,0.077116,-0.15106,0.051834,0.089585,-0.055603,0.041919
"LPC 20:4",-0.012622,0.013197,0.098219,-0.22669,0.11635,0.036701,-0.030481,-0.017011
"LPC 20:5",-0.0013364,0.016721,0.080721,-0.13489,0.10773,0.067222,-0.019344,-0.13469
"LPC 22:6",0.012147,-0.02605,0.094788,-0.17453,0.14157,-0.019043,-0.052402,0.030896
"LPC 32:0",0.0093802,-0.0080774,0.0093312,-0.0059758,-0.049917,0.014281,-0.019659,0.075325
"LPC O-16:0",-0.035406,0.027834,0.042727,-0.10767,-0.053537,0.13497,-0.10022,0.052029
"LPC O-20:1",0.063937,0.038587,-0.0011008,-0.09737,-0.050637,0.028143,-0.017277,0.017188
"LPC O-22:0",0.019144,0.016505,0.04378,-0.009114,-0.1074,0.064592,-0.034628,0.086135
"LPC O-24:0",-0.0051587,0.041077,0.028302,0.030953,-0.071251,0.069148,-0.012406,0.030963
"LPC O-24:1",0.018637,0.028091,0.056766,-0.015546,-0.085271,0.065875,-0.072124,0.10702
"LPC P-16:0 or LPC O-16:1",-0.0089491,0.027357,0.081234,-0.1034,-0.066848,0.12338,-0.043963,0.010448
"LPC p-18:0",-0.019125,0.01085,0.042122,-0.049739,-0.063101,0.14116,-0.096885,0.084816
"LPC P-18:0 or LPC O-18:1",-0.02096,0.048662,0.052246,-0.093583,-0.032425,0.13293,-0.099652,0.099729
"LPE 16:0",-0.013722,-0.090758,0.038781,-0.0084204,-0.010209,0.024723,-0.025359,0.091326
"LPE 18:0",0.000062209,-0.082146,0.045205,0.00066944,-0.026493,0.062133,0.0032191,0.050882
"LPE 18:1",-0.012973,-0.0886,0.0783,-0.071372,0.0031031,0.022848,-0.0099352,-0.012152
"LPE 18:2",0.0085281,-0.082227,0.068075,-0.084566,0.011629,0.052502,0.0066136,-0.0077618
"LPE 20:4",-0.022115,-0.098815,0.092528,-0.14299,0.1286,-0.025134,0.016336,-0.049791
"LPE 22:6",-0.017162,-0.077629,0.060495,-0.10978,0.12188,0.0083478,-0.017809,-0.0006551
"LPE O-16:1",0.016986,-0.099861,0.085764,-0.039422,-0.033327,0.050838,-0.014176,-0.036304
"LPE O-18:1",-0.0043833,-0.10742,0.073049,0.0069798,-0.04648,0.036231,0.017702,-0.060873
"LPI 18:0",0.013669,0.042176,-0.00050109,-0.094334,0.035993,0.080783,-0.090748,0.074275
"LPS 18:0",-0.060013,0.02154,0.011475,-0.085026,0.038486,0.091839,-0.078146,0.018391
"MG 20:4",0.011529,-0.091261,0.091182,-0.06429,0.0219,-0.087206,0.091952,-0.058455
"MGDG 16:0_20:5",-0.031623,0.013846,-0.026083,0.0090654,0.009643,-0.0097624,-0.00986,0.050667
"N-docosanoyl-4-sphingenyl-1-O-phosphorylcholine",-0.047887,0.024828,0.017754,-0.034632,0.021015,-0.031221,0.030992,-0.00080722
"OxPC 36:3+1O",-0.037433,0.067629,-0.048478,0.010403,0.0012563,0.0078118,-0.044779,0.060413
"PA 18:1_18:1",0.0018619,-0.0039643,-0.0092588,0.047316,0.031945,-0.026929,0.0090293,0.061774
"palmitoyl ethanolamide",0.031182,-0.12046,0.052816,0.0057376,0.011857,0.037604,-0.040561,-0.037435
"PC 14:0_16:1",0.0414,0.0074884,-0.014836,-0.010125,0.0057681,0.077845,-0.074117,-0.075874
"PC 16:0_14:0",-0.080217,0.067923,-0.046846,0.024014,0.043711,0.035042,-0.06361,-0.029369
"PC 16:0_18:2",0.021549,0.0049088,-0.015515,0.021599,0.030319,-0.044474,0.012507,0.033129
"PC 16:0_22:6",0.060053,-0.024518,0.027702,-0.0191,0.077753,-0.14505,0.014703,0.010879
"PC 16:0_5-oxovaleryl",-0.024159,0.1252,-0.1064,-0.052277,-0.0015516,0.024569,-0.062999,-0.0095307
"PC 16:0_azealic acid (PCPAz-PC)",-0.054731,0.10243,-0.096089,-0.0251,0.032319,0.033269,-0.078537,0.075978
"PC 16:0_glutaric acid",-0.040302,0.12894,-0.08941,-0.063386,-0.0054045,0.053563,-0.07719,0.00089463
"PC 16:0/9:0 CHO",-0.034153,0.10943,-0.098977,-0.076166,0.060928,0.048635,-0.073628,0.057908
"PC 18:0_18:1",-0.062052,0.07647,-0.030265,0.028206,0.00030326,-0.013628,-0.012532,0.030068
"PC 19:1",0.026319,0.0017495,0.02658,0.14693,-0.1636,-0.030557,0.10123,-0.1251
"PC 19:2",-0.0054372,0.015832,0.025869,0.15847,-0.13155,-0.052726,0.11338,-0.11925
"PC 21:4",-0.04116,-0.039215,0.0034879,0.096389,-0.050836,-0.088121,0.12599,-0.25113
"PC 24:0",-0.028706,0.095519,-0.086405,0.030973,-0.046229,0.044436,-0.060269,0.039033
"PC 28:0",-0.016742,0.034865,-0.030954,-0.0066866,0.039691,0.052648,-0.074724,-0.14573
"PC 29:0",-0.062185,0.0454,-0.011277,0.025064,-0.020284,0.053088,-0.098579,-0.0036859
"PC 30:0",-0.019392,0.029278,-0.019841,0.0022416,0.018341,0.0067394,-0.011888,0.050198
"PC 30:6",0.029383,0.038189,-0.04709,-0.092272,0.067261,0.058378,-0.047425,0.009206
"PC 31:0",-0.068906,0.046303,0.0090444,0.0057104,-0.0088079,0.0052769,-0.022273,0.020336
"PC 31:1",0.0046547,0.022292,-0.018185,0.034801,-0.018477,0.091517,-0.098407,-0.033493
"PC 32:0",-0.11086,0.073701,-0.03113,0.0073927,0.014628,-0.010637,-0.014096,0.033245
"PC 32:1",-0.06639,0.078919,-0.073808,0.052092,0.027556,0.048347,-0.07437,-0.0094961
"PC 32:2",-0.026668,0.048496,-0.036292,0.0049439,0.047084,0.077619,-0.062572,-0.040032
"PC 33:0",-0.062067,0.04812,0.005077,-0.0039871,-0.058486,0.029655,-0.026983,0.038898
"PC 33:1",-0.045179,0.089896,-0.052395,0.032617,-0.023643,0.02174,-0.075316,0.038783
"PC 33:2",-0.058716,0.077898,-0.012297,0.0088217,0.003509,0.0072311,-0.040386,0.01093
"PC 33:3",-0.036322,-0.034897,0.034582,0.008698,0.014963,-0.025418,-0.043147,0.11662
"PC 34:0",-0.10732,0.062579,-0.0036968,0.0064806,-0.045331,0.012964,0.0097384,0.00942
"PC 34:1",-0.055051,0.08207,-0.064619,0.027326,0.015297,-0.01423,-0.031881,0.061743
"PC 34:2",0.027,0.019016,-0.027824,0.011022,0.020591,-0.024467,0.0032428,0.027496
"PC 34:3 Isomer B",-0.068847,0.05377,-0.019714,0.010201,0.073157,-0.0048014,-0.042427,0.0045469
"PC 34:4",-0.024271,0.036184,0.03469,-0.053285,0.078207,-0.010285,-0.043008,-0.081652
"PC 35:1",-0.062014,0.089837,-0.040872,0.019739,-0.048833,-0.0027805,-0.026122,0.020616
"PC 35:2",0.043712,0.0078779,0.0086751,-0.027343,-0.033573,-0.027477,-0.016101,0.057934
"PC 35:2 Isomer B",-0.043785,0.070705,-0.0023094,-0.022617,-0.015295,-0.00035323,0.0182,-0.022367
"PC 35:3",-0.027945,0.050999,-0.0092292,0.0028407,0.029488,-0.033742,-0.051786,0.01029
"PC 35:4",0.029295,0.024934,0.0021829,-0.022949,0.062291,-0.064511,0.044726,-0.042503
"PC 36:0",-0.10296,0.043902,-0.0078088,0.018563,-0.042429,0.0042679,0.012378,-0.0051174
"PC 36:1",-0.085505,0.082199,-0.04331,0.024172,0.016734,-0.028681,0.0034157,0.017269
"PC 36:2",-0.10323,0.10624,-0.042342,-0.0030601,0.038881,-0.018898,0.015159,-0.020112
"PC 36:3 Isomer B",-0.040505,0.058577,-0.012563,0.0034781,0.086489,-0.085214,-0.01233,0.033045
"PC 36:4 Isomer A",-0.10046,0.083209,0.028626,-0.02658,0.063894,-0.031036,0.025122,-0.054374
"PC 36:4 Isomer B",-0.03396,0.069505,-0.013201,-0.048613,0.089588,-0.11351,0.013237,-0.029556
"PC 36:4 Isomer C",-0.087196,0.10084,-0.021034,-0.048338,0.096627,-0.10004,0.0065273,-0.059583
"PC 36:5 Isomer D",-0.054283,0.055777,0.051254,-0.06137,0.10045,-0.051297,-0.018006,-0.16024
"PC 37:3",-0.017404,0.0439,-0.010479,-0.023118,0.036222,-0.046955,-0.020906,0.027647
"PC 37:4",-0.0099923,0.052542,0.023608,-0.074398,0.036415,-0.092037,0.00083006,-0.062686
"PC 38:1",-0.080895,0.078018,-0.014435,0.020322,-0.060613,-0.0077062,0.020682,0.0084265
"PC 38:2",0.011451,-0.036592,-0.003578,0.005359,-0.0095534,-0.054661,0.011189,0.017418
"PC 38:3",0.026815,-0.0051827,0.009276,0.015359,0.056985,-0.042253,-0.0064628,0.030184
"PC 38:4 Isomer B",0.0090389,0.049014,0.016635,-0.07182,0.06386,-0.089801,0.056342,-0.051397
"PC 38:4 Isomer C",-0.062519,0.085973,0.0013544,-0.076792,0.093923,-0.10457,0.033183,-0.062534
"PC 38:5 Isomer A",-0.016404,0.061474,0.046535,-0.10573,0.094768,-0.08997,0.0045523,-0.064673
"PC 38:5 Isomer B",-0.053669,0.072285,-0.0049643,-0.053194,0.086684,-0.10607,0.048561,-0.073437
"PC 38:6 Isomer A",-0.063732,0.05381,0.064412,-0.091696,0.072191,-0.045309,0.01917,-0.10567
"PC 40:1",-0.013902,0.043749,0.023595,0.03125,-0.084138,0.015068,0.031181,0.022078
"PC 40:4",-0.16079,0.11897,-0.082669,-0.0045193,0.11252,-0.085423,0.011154,-0.0071447
"PC 40:5 Isomer A",-0.012042,0.04308,0.0048207,-0.091163,0.12022,-0.093603,0.038416,-0.043998
"PC 40:5 Isomer B",-0.031287,0.056444,-0.040158,-0.0089375,0.045828,-0.105,0.065652,0.026504
"PC 40:6 Isomer B",-0.01882,0.041255,0.015652,-0.063456,0.13686,-0.14674,0.025399,-0.029285
"PC 40:7 Isomer B",-0.023391,0.041018,0.039184,-0.061208,0.13786,-0.13733,0.010177,0.059135
"PC 42:2",0.018862,0.038377,0.021474,-0.033272,-0.030384,-0.023524,0.041198,-0.0059367
"PC O-18:0_16:0",-0.012352,-0.00050783,0.0058874,0.038414,-0.063894,0.016833,0.026815,0.032242
"PC O-30:0",-0.055363,0.066174,0.014463,-0.0019972,-0.019472,0.028716,-0.038124,0.019578
"PC O-30:1",-0.010113,0.011582,0.042496,0.023794,-0.027305,0.0048014,0.010424,-0.035891
"PC O-31:7",-0.0058705,-0.002979,0.0045554,0.18408,-0.15009,0.00087441,-0.0047112,-0.037199
"PC O-32:0",-0.087486,0.069197,-0.020391,0.013913,-0.025326,0.0012361,-0.015126,0.043856
"PC O-32:1",-0.069938,0.061561,0.0068132,0.020976,-0.05917,0.011528,0.020617,-0.0064553
"PC O-33:0",-0.061602,0.048182,-0.040814,0.046855,-0.02656,-0.010118,-0.030833,0.026252
"PC O-34:0",-0.084434,0.058484,-0.01861,0.025613,-0.049608,0.019504,0.022874,0.027395
"PC O-36:1",-0.058348,0.063053,-0.041599,0.038886,-0.075322,0.000069606,0.016823,0.00026732
"PC O-37:0",-0.099593,0.051839,-0.021989,0.026608,-0.028705,0.018153,0.010179,-0.0083877
"PC O-40:2 or PC 40:2e",0.019763,0.055326,-0.0077754,0.031962,-0.047164,-0.046142,0.025819,0.069912
"PC O-42:2 or PC 42:2e",0.032046,0.060727,-0.014249,0.023209,-0.049561,0.0038097,0.019862,0.066166
"PC P-34:0 or PC O-34:1",-0.022791,0.046756,0.017785,-0.017554,-0.045374,-0.0090421,0.0068428,0.057892
"PC P-34:1 or PC O-34:2",-0.070775,0.075291,0.021355,-0.03363,-0.012469,0.018884,0.067211,-0.023775
"PC P-34:1 or PC O-34:2 Isomer A",-0.028105,0.028289,0.013694,0.017338,0.0060703,0.026356,0.096843,0.000072436
"PC P-34:2 or PC O-34:3",-0.080635,0.071195,0.039345,-0.067373,0.024646,-0.024216,0.032576,-0.0084276
"PC P-36:1 or PC O-36:2 A",-0.050079,0.094093,-0.0032358,0.00067768,-0.028349,-0.017583,0.039966,0.029839
"PC P-36:1 or PC O-36:2 B",-0.037128,0.034233,0.010864,0.0025177,-0.072628,-0.019047,0.059368,-0.083204
"PC P-36:2 or PC O-36:3",-0.041223,0.06156,0.030922,-0.033216,-0.0052976,-0.0063881,0.055196,-0.041455
"PC P-36:3 or PC O-36:4",0.018069,0.034889,0.077992,-0.096147,0.017138,-0.048,0.053581,-0.056134
"PC P-36:4 or PC O-36:5",-0.042183,0.055135,0.078109,-0.088978,0.052067,-0.10224,0.026271,-0.073141
"PC P-38:3 or PC O-38:4 Isomer B",-0.061604,0.079507,0.011176,-0.048956,0.056851,-0.089439,0.061566,-0.035867
"PC P-38:4 or PC O-38:5 Isomer A",-0.051044,0.08461,0.065282,-0.10948,0.089196,-0.098731,0.033146,-0.0019326
"PC P-40:4 or PC O-40:5",-0.01926,0.068749,0.038242,-0.053924,0.074036,-0.10454,0.03347,-0.010958
"PC P-40:5 or PC O-40:6",0.055196,0.0066219,0.022735,-0.034227,0.0057621,-0.10928,0.059643,-0.004319
"PC P-42:2 or PC O-42:3",0.0074263,0.04654,-0.010513,0.022781,0.034571,-0.032208,0.037409,0.070725
"PC P-42:4 or PC O-42:5",-0.0085327,0.077071,0.02411,-0.02073,0.013227,-0.10224,0.0060903,0.025703
"PC P-42:5 or PC O-42:6 Isomer A",0.049607,-0.00053587,0.063863,0.04468,-0.040098,-0.083385,0.034774,0.089459
