"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"PC 32:2",0.023274,0.055016,-0.086847,0.010233,0.018679,-0.031119,-0.01849,0.059633
"PC 33:0",-0.013946,0.050262,-0.034608,-0.019105,-0.011576,0.029372,-0.09438,-0.04119
"PC 33:1",0.011984,0.067663,-0.10109,0.0012088,0.014846,0.033985,-0.094531,-0.024072
"PC 33:2",-0.023348,0.063982,-0.04123,-0.022031,0.069046,-0.032664,-0.071796,0.029489
"PC 33:3",0.0099986,-0.0072709,0.080879,-0.0026245,-0.042805,0.042618,-0.031686,0.0078228
"PC 34:0",-0.059556,0.045113,-0.014645,-0.026638,-0.008161,0.050361,-0.090163,-0.013524
"PC 34:1",-0.020942,0.030594,-0.065041,0.046053,-0.036229,0.033201,-0.048097,-0.017899
"PC 34:2",-0.057654,0.0048414,-0.0015685,0.041537,-0.0054138,-0.0052774,-0.015549,0.031004
"PC 34:3 Isomer B",-0.016887,0.072747,-0.036752,-0.018944,0.086149,-0.032674,-0.06569,0.042665
"PC 34:4",0.038125,0.024961,-0.069988,-0.041659,0.059671,-0.077755,0.014139,0.067853
"PC 35:1",-0.035236,0.085696,-0.069077,-0.0039053,0.011763,0.026288,-0.085244,-0.058515
"PC 35:2",-0.024465,-0.01252,-0.017465,-0.0065548,-0.032144,-0.030921,-0.058363,-0.057947
"PC 35:2 Isomer B",-0.066254,0.068505,-0.0031023,-0.024195,0.072529,-0.032713,-0.069716,-0.020575
"PC 35:3",-0.031235,0.046831,-0.030468,-0.034724,0.088135,-0.035833,-0.07277,0.0091853
"PC 35:4",-0.020969,-0.0084438,0.016057,0.0077694,0.067355,-0.066784,0.064958,-0.0089847
"PC 36:0",-0.033781,0.021035,-0.014695,-0.050689,-0.028625,0.027209,-0.05118,-0.0094031
"PC 36:1",-0.046926,0.056907,-0.025009,0.010802,-0.037976,0.038252,-0.049204,-0.012795
"PC 36:2",-0.10238,0.085366,-0.023754,-0.011068,0.052107,-0.020862,-0.058735,0.022288
"PC 36:3 Isomer B",-0.045214,0.008591,0.008874,-0.014087,0.038069,-0.035757,-0.023997,0.034819
"PC 36:4 Isomer A",-0.055667,0.044151,0.041698,-0.042135,0.086669,-0.054335,-0.035475,0.062375
"PC 36:4 Isomer B",-0.037663,0.0257,0.023491,-0.045485,0.094805,-0.086761,0.03608,0.037334
"PC 36:4 Isomer C",-0.053617,0.061618,0.013672,-0.075356,0.15961,-0.093728,0.012347,0.053704
"PC 36:5 Isomer D",-0.036653,0.050758,0.04654,-0.072754,0.18315,-0.089056,-0.053062,0.010065
"PC 37:3",-0.037351,0.045025,-0.010639,-0.028614,0.076866,-0.041898,-0.047499,-0.01625
"PC 37:4",-0.046344,0.054269,0.025161,-0.071325,0.13365,-0.093228,-0.0068203,-0.023413
"PC 38:1",-0.065243,0.078188,-0.04084,-0.0022646,-0.039206,0.027148,-0.038404,-0.034893
"PC 38:2",-0.020005,-0.010872,0.0162,0.023997,-0.05446,-0.00057788,0.047019,0.0033501
"PC 38:3",-0.057456,-0.020302,0.01571,0.0069541,0.0054992,-0.016918,-0.059766,0.019508
"PC 38:4 Isomer B",-0.082439,-0.023866,0.057565,-0.039554,0.093112,-0.062168,0.046112,0.011015
"PC 38:4 Isomer C",-0.074176,0.043519,0.040668,-0.06625,0.12553,-0.098173,0.024004,0.033857
"PC 38:5 Isomer A",-0.052127,0.06039,0.048603,-0.077883,0.13712,-0.11639,-0.0070722,0.05359
"PC 38:5 Isomer B",-0.047202,0.05816,0.040778,-0.091569,0.13337,-0.08015,-0.028103,0.037984
"PC 38:6 Isomer A",-0.041682,0.03735,0.063148,-0.096285,0.13461,-0.092497,-0.020043,0.059281
"PC 40:1",-0.03842,0.057193,0.0045866,0.029402,-0.088114,0.0098131,-0.042446,-0.054524
"PC 40:4",-0.052507,0.059602,-0.0092251,-0.062702,0.10054,-0.031701,-0.016564,0.035292
"PC 40:5 Isomer A",-0.074097,0.030987,0.052467,-0.045363,0.1087,-0.095186,-0.0078797,0.02739
