"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"LPC P-16:0 or LPC O-16:1",-0.048465,0.011182,-0.030907,-0.062203,0.073893,-0.073174,0.066387,-0.053459
"LPC p-18:0",-0.042594,0.12537,-0.067243,-0.018436,0.052582,-0.027216,0.016746,-0.05707
"LPC P-18:0 or LPC O-18:1",-0.026435,0.094929,-0.060259,0.0065488,0.067873,-0.077554,0.054142,-0.10618
"LPE 16:0",-0.076208,0.11039,-0.031783,-0.021217,0.035733,0.030964,-0.07336,-0.012011
"LPE 18:0",-0.08055,0.070007,-0.025867,-0.0037156,0.042892,0.0054219,-0.016754,0.06578
"LPE 18:1",-0.066978,0.10233,0.021307,-0.0067178,-0.037232,0.027865,0.048907,0.0098065
"LPE 18:2",-0.041121,0.030422,0.0047448,0.036266,-0.082847,0.010751,0.088618,0.0097282
"LPE 20:4",-0.078826,0.046569,0.041807,0.075242,-0.1481,0.012554,0.099381,-0.056833
"LPE 22:6",-0.057981,-0.025914,0.035403,0.091947,-0.12499,0.035458,0.041166,-0.10632
"LPE O-16:1",-0.07579,0.046691,-0.013864,-0.078378,0.028934,0.014487,0.011176,0.043815
"LPE O-18:1",-0.096215,0.054929,-0.0097316,-0.019502,0.032528,0.031272,-0.0091697,0.047462
"LPI 18:0",-0.023449,0.08711,-0.05104,0.028124,-0.0026459,-0.034081,0.0077364,-0.11585
"LPS 18:0",-0.046386,0.16007,-0.059545,-0.0076157,0.032818,-0.018012,0.044567,-0.093751
"MG 20:4",-0.085834,-0.067301,0.11327,0.03034,-0.0524,0.041135,-0.037725,0.10612
"MGDG 16:0_20:5",-0.033703,0.0054269,0.0026869,-0.0038206,0.01127,0.058823,0.037819,-0.058595
"N-docosanoyl-4-sphingenyl-1-O-phosphorylcholine",-0.030126,-0.088182,0.060157,-0.028932,0.04863,-0.091953,0.054682,-0.013371
"OxPC 36:3+1O",0.037743,0.0076881,0.019217,-0.094754,0.069871,-0.013614,-0.00434,-0.043515
"PA 18:1_18:1",0.0074841,0.032609,0.010985,-0.081214,0.032514,0.0084376,0.057818,-0.059504
"palmitoyl ethanolamide",-0.090318,0.12116,-0.11677,-0.010412,0.0353,0.022738,0.058474,0.00032602
"PC 14:0_16:1",0.039011,0.041559,0.018544,-0.1202,0.030503,0.060413,-0.072072,0.049482
"PC 16:0_14:0",0.038729,0.05375,0.020144,-0.10295,0.063523,0.083545,-0.076862,0.0040354
"PC 16:0_18:2",0.027986,-0.013277,0.050337,-0.045553,0.023237,-0.014936,0.055602,-0.058779
"PC 16:0_22:6",-0.011277,-0.12538,0.034844,0.053909,-0.0010765,0.049714,-0.075871,-0.09288
"PC 16:0_5-oxovaleryl",0.04782,-0.1123,0.075686,-0.0046583,-0.022775,0.089099,0.035742,-0.09296
"PC 16:0_azealic acid (PCPAz-PC)",0.066006,0.036875,0.021808,-0.063197,-0.011435,0.034951,0.081247,-0.14222
