"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"Hex3Cer 18:1;2O/16:0",-0.10288,0.07235,-0.0081179,-0.019648,-0.011721,0.028696,-0.018039,-0.023698
"HexCer 18:1;2O/24:0",0.0052552,0.012232,-0.051024,0.022166,0.0045338,0.010337,-0.029075,-0.024249
"lactosylceramide d18:1/24:1 15Z",-0.091604,0.064215,0.015522,-0.0010433,-0.018699,-0.05749,0.089706,-0.050406
"LNAPE 18:2_N-19:0",0.06826,-0.031434,0.0038784,-0.024204,0.061408,-0.02668,-0.01161,0.043717
"LNAPE 18:2/N-20:0",-0.013381,-0.00054959,-0.039213,0.034956,-0.0048137,0.046146,0.007886,-0.071478
"LPC 14:0",0.0072089,0.084593,-0.020109,-0.079309,0.052945,0.07707,-0.035535,-0.017464
"LPC 15:0",0.025898,0.083948,-0.027027,-0.084764,0.041265,0.056652,-0.050421,0.026311
"LPC 16:0",-0.068432,0.1526,-0.022016,-0.071953,0.024106,0.052781,-0.058377,-0.0095137
"LPC 16:1",0.009104,0.093514,-0.029206,-0.068855,0.081195,0.06691,-0.073208,0.023934
"LPC 17:0",-0.011919,0.1025,-0.014581,-0.08281,0.050832,0.045302,-0.059305,0.038001
"LPC 18:0",-0.066965,0.12244,-0.014853,-0.076934,0.053423,0.054236,-0.070328,0.016449
"LPC 18:1",-0.072244,0.12659,-0.021697,-0.074352,0.052655,0.089663,-0.054941,0.015314
"LPC 18:2",-0.032611,0.051114,0.004476,-0.075701,0.021716,0.1197,-0.088684,0.064036
"LPC 20:0",-0.0040241,0.061898,-0.00098243,-0.090612,0.069199,-0.0093471,-0.037455,0.027228
"LPC 20:1",-0.010236,0.08287,-0.00035461,-0.086461,0.061734,0.01881,-0.077032,-0.0030033
"LPC 20:2",0.06565,0.0029573,0.026717,-0.083292,-0.00041123,0.045711,-0.060376,0.04739
"LPC 20:3",0.037247,0.027449,0.049359,-0.10999,-0.011417,0.08748,-0.10179,0.067426
"LPC 20:4",-0.0012577,0.031515,0.10866,-0.10254,-0.046738,0.16988,-0.14522,0.095557
"LPC 20:5",0.0054942,0.019884,0.065198,-0.080797,-0.043521,0.10717,-0.10388,0.17332
"LPC 22:6",0.033561,0.010143,0.13413,-0.090116,-0.099365,0.14858,-0.06866,0.055082
"LPC 32:0",0.018246,0.017397,-0.007523,-0.01276,0.013287,-0.03813,-0.011901,0.031144
"LPC O-16:0",-0.011227,0.10049,0.0016826,-0.1189,0.054187,0.012205,-0.068394,0.053602
"LPC O-20:1",0.057056,-0.0089981,-0.08163,-0.019446,0.011103,0.067874,-0.082004,0.10211
"LPC O-22:0",0.03559,0.04682,-0.026706,-0.059136,0.038977,-0.060772,-0.039712,0.07978
"LPC O-24:0",0.0011958,0.057593,-0.028528,-0.020699,0.048769,-0.047632,-0.014732,0.062711
"LPC O-24:1",0.037097,0.060623,-0.020536,-0.068745,0.051889,-0.016024,-0.032314,0.015341
"LPC P-16:0 or LPC O-16:1",0.0082563,0.06358,0.011528,-0.10359,0.085569,0.022951,-0.095629,0.080617
"LPC p-18:0",0.010079,0.091009,0.00395,-0.09768,0.076115,-0.028513,-0.05915,0.023794
"LPC P-18:0 or LPC O-18:1",0.0028397,0.11196,-0.0028808,-0.11032,0.041238,0.037506,-0.073388,0.019164
"LPE 16:0",0.0195,-0.00008025,0.091537,-0.070429,0.0046871,-0.063342,0.049141,-0.038741
"LPE 18:0",0.027376,-0.018019,0.067386,-0.065613,0.05301,-0.073076,-0.014821,-0.035114
"LPE 18:1",0.01817,-0.0099752,0.12536,-0.086562,0.0088991,-0.023014,0.0068164,0.011882
"LPE 18:2",0.040646,-0.0060745,0.11416,-0.065975,0.013698,-0.017265,-0.038792,0.046879
"LPE 20:4",0.0057042,-0.026443,0.20518,-0.072677,-0.07239,0.055469,-0.050235,0.022644
"LPE 22:6",0.018507,0.017393,0.16885,-0.071842,-0.088117,0.043091,-0.018125,-0.02611
"LPE O-16:1",0.050125,-0.029647,0.10394,-0.077656,0.063534,-0.048506,-0.0049174,0.028194
"LPE O-18:1",0.026798,-0.029001,0.11196,-0.058588,0.037198,-0.12616,0.0040733,0.082839
"LPI 18:0",0.028858,0.081576,-0.019194,-0.039751,-0.0065662,0.10859,-0.012029,0.0087854
"LPS 18:0",-0.04156,0.098302,0.035796,-0.073613,-0.010205,0.039927,-0.011347,0.012695
"MG 20:4",0.01513,-0.1031,0.14947,-0.0050428,0.030759,0.023474,-0.03043,-0.00073892
"MGDG 16:0_20:5",-0.029027,0.041196,0.010847,0.015986,-0.023529,-0.022408,-0.021906,-0.077311
"N-docosanoyl-4-sphingenyl-1-O-phosphorylcholine",-0.055496,0.021399,0.033987,-0.014323,-0.045916,0.0027942,-0.027264,0.074276
"OxPC 36:3+1O",-0.051279,0.050717,-0.065034,0.012553,0.012944,0.044196,0.01124,-0.0878
"PA 18:1_18:1",0.0023948,-0.0025462,0.009756,0.023523,-0.012787,0.0031137,0.020321,-0.10316
"palmitoyl ethanolamide",0.062527,-0.062878,0.084263,-0.066843,0.066346,-0.02442,0.029466,-0.10822
"PC 14:0_16:1",0.038615,-0.013496,-0.066838,-0.00028539,0.063892,0.04752,-0.022295,-0.0014813
"PC 16:0_14:0",-0.096743,0.063285,-0.04127,0.0076579,0.0080182,0.021466,0.0045616,-0.029292
"PC 16:0_18:2",0.017041,-0.013207,-0.017147,0.019631,-0.065413,0.0041363,0.0062318,-0.013929
"PC 16:0_22:6",0.054088,-0.073489,0.054348,0.038525,-0.096059,0.061409,-0.04309,-0.03797
"PC 16:0_5-oxovaleryl",-0.049946,0.088514,-0.12852,0.0668,-0.0095548,0.084711,-0.05963,-0.032568
"PC 16:0_azealic acid (PCPAz-PC)",-0.070443,0.10319,-0.099151,0.026112,-0.027621,0.081769,0.021011,-0.098515
"PC 16:0_glutaric acid",-0.06187,0.10552,-0.12083,0.034429,0.007059,0.08655,-0.062165,-0.024755
"PC 16:0/9:0 CHO",-0.047575,0.11042,-0.096117,0.030088,-0.056929,0.11998,-0.017755,-0.061809
"PC 18:0_18:1",-0.080622,0.052377,-0.036793,0.020858,0.014548,0.024403,0.008362,-0.052746
"PC 19:1",-0.00025861,-0.0969,-0.07966,0.031889,0.1308,-0.13072,0.012268,0.096002
"PC 19:2",-0.038225,-0.090216,-0.065661,0.029936,0.11158,-0.11849,0.028992,0.085897
"PC 21:4",-0.066639,-0.10517,0.019005,0.022966,0.0032588,-0.14289,0.017094,0.16983
"PC 24:0",-0.049006,0.068957,-0.14413,0.028219,0.031169,0.030818,0.054907,-0.030693
"PC 28:0",-0.035545,-0.013406,-0.070951,-0.017012,0.045356,0.068419,-0.0057742,-0.023361
"PC 29:0",-0.066348,0.058583,-0.033621,-0.028722,0.063603,-0.013719,-0.020599,-0.052041
"PC 30:0",-0.026649,0.018193,-0.021005,0.0068057,0.0083403,0.016264,-0.051985,-0.061724
"PC 30:6",0.033618,0.052855,-0.038277,0.016928,-0.043127,0.1154,-0.015829,0.030586
"PC 31:0",-0.077276,0.05035,0.0091114,-0.0098586,0.021348,-0.014903,-0.023131,0.043994
"PC 31:1",0.0088931,0.041173,-0.050262,0.011306,0.070916,-0.024518,-0.034711,0.031574
"PC 32:0",-0.12618,0.083597,-0.0041046,0.0021565,-0.0095551,0.011529,0.029454,-0.039255
"PC 32:1",-0.079021,0.091698,-0.060575,0.04995,0.0047017,-0.0063296,0.007387,-0.035351
"PC 32:2",-0.031498,0.057601,-0.054931,-0.0049848,-0.021303,0.026714,0.024568,0.041598
"PC 33:0",-0.067708,0.057241,-0.019517,-0.026727,0.04924,-0.023326,-0.0026052,0.068305
"PC 33:1",-0.059543,0.081648,-0.072946,0.039618,0.024869,-0.0014812,-0.022869,0.0068246
"PC 33:2",-0.072137,0.069807,-0.032731,0.00047938,-0.020944,-0.0024537,-0.023618,0.06903
"PC 33:3",-0.025267,0.0027503,0.051776,-0.059486,-0.0071524,-0.0092356,0.04804,-0.11529
