"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"FA 32:0",0.014473,-0.073406,0.024933,0.025882,0.0093891,-0.036638,0.064497,-0.024078
"FAHFA 18:0/20:2",-0.047101,0.051001,-0.028042,0.0016749,-0.062492,-0.033433,0.024989,-0.025689
"FAHFA 38:4",0.0052689,0.14138,-0.053991,0.053257,0.03674,-0.20286,-0.016402,0.096861
"GlcCer d34:1",-0.023061,0.02483,-0.00837,-0.041492,0.037938,-0.022213,0.028939,-0.023889
"GlcCer d40:1",0.0018537,-0.032369,0.022213,-0.023321,0.064475,-0.010167,0.029214,-0.060175
"GlcCer d41:1",-0.023308,0.0057233,0.021163,-0.029612,0.050964,0.041589,0.036809,-0.050706
"GlcCer d42:1",-0.010098,-0.035771,0.0039222,-0.028769,0.075178,0.01257,-0.023102,-0.052526
"GlcCer d42:2",-0.012828,-0.05764,0.0050198,-0.028307,0.037662,-0.078285,0.030421,-0.060716
"GlcCerd14:14E/20:02OH",-0.022776,0.011674,-0.0020864,-0.080072,0.049891,-0.06353,0.039106,-0.019634
"Hex3Cer 18:1;2O/16:0",-0.028815,0.020694,0.00091313,-0.051692,0.058861,-0.038659,0.080744,-0.032133
"HexCer 18:1;2O/24:0",0.025342,-0.005924,0.005271,-0.047926,0.030468,0.004898,-0.019154,-0.056974
"lactosylceramide d18:1/24:1 15Z",-0.015084,0.032464,-0.020109,-0.06443,0.070354,-0.070272,0.0028795,0.040346
"LNAPE 18:2_N-19:0",-0.010388,-0.020551,0.0033557,-0.070312,0.017044,-0.016242,0.013037,0.037342
"LNAPE 18:2/N-20:0",0.0071413,-0.062953,-0.017154,-0.021159,0.010369,-0.04765,0.027858,-0.045316
"LPC 14:0",0.047332,0.03668,-0.038988,-0.04342,0.018943,0.024234,0.080094,-0.093705
"LPC 15:0",0.02178,0.024822,-0.038854,-0.025839,0.014403,-0.02882,0.095525,-0.081232
"LPC 16:0",0.033568,0.036805,-0.046486,-0.019868,0.086892,-0.098278,0.095111,-0.070253
"LPC 16:1",0.032541,-0.028884,-0.018572,-0.066019,0.02884,-0.077278,0.12347,-0.042393
"LPC 17:0",0.009492,0.040551,-0.065442,-0.0048688,0.048915,-0.073668,0.081193,-0.090755
"LPC 18:0",0.018013,0.043783,-0.075636,-0.0051269,0.051293,-0.097541,0.060773,-0.01163
"LPC 18:1",0.028518,0.027451,-0.022253,-0.03325,0.027444,-0.1113,0.13461,-0.042031
"LPC 18:2",0.021649,-0.013507,-0.0058235,0.023757,-0.01028,-0.12406,0.19647,-0.052326
"LPC 20:0",-0.027971,0.09942,-0.071038,-0.025244,0.028939,-0.076689,0.029594,0.011597
"LPC 20:1",-0.0062215,0.064127,-0.0063669,-0.051695,0.059612,-0.10434,0.028794,-0.058602
"LPC 20:2",-0.0070449,0.056641,-0.033583,0.033843,0.011609,-0.057423,0.10608,-0.066752
"LPC 20:3",0.0021441,-0.016091,-0.0034924,0.060216,-0.024271,-0.046916,0.13045,-0.043093
"LPC 20:4",-0.014978,-0.066992,0.0048243,0.12785,-0.05314,-0.095402,0.18825,-0.095154
"LPC 20:5",0.014686,-0.07837,-0.030094,0.082159,-0.0192,-0.046613,0.082246,-0.10051
"LPC 22:6",-0.0027782,-0.10719,0.012279,0.11983,-0.027837,-0.079138,0.096609,-0.14424
"LPC 32:0",-0.0082609,0.014113,0.026879,-0.058412,0.057757,-0.029663,0.051355,0.0015432
"LPC O-16:0",-0.036605,0.12128,-0.063117,0.00015002,0.048744,-0.03549,0.056057,-0.086133
"LPC O-20:1",-0.053289,-0.014572,-0.025185,-0.0061532,0.0029611,-0.019363,0.031887,-0.023258
"LPC O-22:0",0.0082622,0.0071276,-0.030302,-0.050679,0.084641,-0.053923,0.015055,-0.049113
"LPC O-24:0",0.025458,-0.018912,0.010376,-0.081484,0.071953,-0.080672,0.031775,0.02177
"LPC O-24:1",0.020979,0.025617,-0.038122,-0.025969,0.055672,-0.018725,0.022874,-0.071593
"LPC P-16:0 or LPC O-16:1",-0.042774,0.038078,-0.051376,-0.057052,0.073264,-0.086518,0.061217,-0.023875
"LPC p-18:0",-0.037962,0.13453,-0.079284,-0.0049566,0.043849,-0.034327,0.020148,-0.052996
"LPC P-18:0 or LPC O-18:1",-0.020437,0.11267,-0.065253,0.018664,0.062743,-0.11159,0.066984,-0.080603
"LPE 16:0",-0.072881,0.11988,-0.034278,-0.013881,0.024477,0.04365,-0.039627,-0.041711
"LPE 18:0",-0.07706,0.088947,-0.034777,-0.016245,0.034845,0.034324,-0.033984,0.066288
"LPE 18:1",-0.069797,0.085866,0.025144,-0.003454,-0.037057,0.018099,0.060766,0.014866
"LPE 18:2",-0.04788,0.006567,0.012542,0.040231,-0.07701,-0.0079753,0.081152,0.036079
"LPE 20:4",-0.092328,-0.0012301,0.062175,0.083899,-0.12183,-0.040806,0.10444,-0.032573
"LPE 22:6",-0.070454,-0.069307,0.05302,0.09951,-0.087427,-0.035464,0.086261,-0.089616
