"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"FA 24:1 (nervonic acid)",0.072156,-0.012066,0.031416,-0.015851,0.022762,-0.056736,0.03076,-0.040954
"FA 28:0 (montanic acid)",0.08568,-0.041987,-0.030391,0.020352,0.022967,0.043765,-0.011022,-0.01116
"FA 30:0",0.06728,-0.02291,-0.051826,0.025934,0.037123,0.034006,0.021045,-0.012641
"FA 32:0",0.053334,-0.005841,-0.070407,0.052064,0.035789,0.01036,0.015872,-0.040732
"FAHFA 18:0/20:2",0.086604,-0.01641,0.015765,0.03952,-0.0037786,0.0071193,0.046814,-0.090926
"FAHFA 38:4",-0.0027375,0.11034,0.055822,-0.009207,-0.041495,-0.069353,0.12184,-0.042328
"GlcCer d34:1",-0.058381,0.052473,0.062311,-0.0020087,-0.057727,-0.0043615,0.042533,-0.074683
"GlcCer d40:1",-0.043484,0.029703,-0.068684,0.023243,0.00314,0.043498,0.014196,-0.1083
"GlcCer d41:1",0.030569,-0.011631,-0.052058,0.0060075,0.016181,0.035542,0.016211,-0.017355
"GlcCer d42:1",-0.051776,0.021676,-0.072833,0.01208,0.0052008,0.040589,0.00051456,-0.093018
"GlcCer d42:2",-0.17306,0.090162,-0.014643,0.024966,-0.050011,0.077019,-0.00083308,-0.11942
"GlcCerd14:14E/20:02OH",-0.065942,0.0066658,-0.0023467,-0.00063376,0.0057555,-0.037627,0.036003,0.0017672
"Hex3Cer 18:1;2O/16:0",-0.09944,0.078876,-0.016894,-0.0088086,0.017328,0.016953,-0.028522,-0.017663
"HexCer 18:1;2O/24:0",0.0031545,0.0090558,-0.057207,0.028906,0.0023289,0.0014237,-0.013299,-0.0037472
"lactosylceramide d18:1/24:1 15Z",-0.086874,0.065305,0.025402,-0.0081965,-0.038176,-0.031756,0.070717,-0.054058
"LNAPE 18:2_N-19:0",0.064478,-0.024725,-0.004126,-0.010735,0.066972,-0.055841,0.013325,0.063713
"LNAPE 18:2/N-20:0",-0.012982,-0.0031029,-0.035455,0.035156,-0.0052776,0.047913,-0.014553,-0.056767
"LPC 14:0",0.003316,0.081315,-0.069108,-0.054759,0.093646,0.058635,-0.03926,-0.051569
"LPC 15:0",0.020683,0.082598,-0.084303,-0.059388,0.077732,0.041869,-0.029026,0.015132
"LPC 16:0",-0.069758,0.15501,-0.068925,-0.049623,0.059895,0.019275,-0.051344,-0.0062866
